box_set_slug,category_name,card_number,player_name,rookie_card,variation_name,print_run,is_numbered,is_autograph,is_relic,is_case_hit,insert_set_name,circulation_status,current_value,value_source,image_url,notes,_needs_review,_source_notes,pull_rate_category,pull_rate_is_approximated
2023-topps-chrome-baseball,Numbered Rookie Refractor,139,Willson Contreras,TRUE,Magenta Speckle Refractor,50,TRUE,FALSE,FALSE,FALSE,,,1.75,sportscardspro,,,FALSE,2023_Topps_Chrome.csv,Magenta Speckle Refractor,FALSE
2023-topps-chrome-baseball,Refractor,139,Willson Contreras,TRUE,Magenta Refractor,,FALSE,FALSE,FALSE,FALSE,,,1.64,sportscardspro,,,FALSE,2023_Topps_Chrome.csv,Magenta Refractor,FALSE
2023-topps-chrome-baseball,Refractor,139,Willson Contreras,TRUE,Negative Refractor,,FALSE,FALSE,FALSE,FALSE,,,0.99,sportscardspro,,,FALSE,2023_Topps_Chrome.csv,Negative Refractor,FALSE
2023-topps-chrome-baseball,Numbered Rookie Refractor,139,Willson Contreras,TRUE,Orange Wave Refractor,25,TRUE,FALSE,FALSE,FALSE,,,8.81,sportscardspro,,,FALSE,2023_Topps_Chrome.csv,Orange Wave Refractor,FALSE
2023-topps-chrome-baseball,Numbered Rookie Refractor,139,Willson Contreras,TRUE,Orange Refractor,25,TRUE,FALSE,FALSE,FALSE,,,3.37,sportscardspro,,,FALSE,2023_Topps_Chrome.csv,Orange Refractor,FALSE
2023-topps-chrome-baseball,Refractor,139,Willson Contreras,TRUE,Pink Refractor,,FALSE,FALSE,FALSE,FALSE,,,1.37,sportscardspro,,,FALSE,2023_Topps_Chrome.csv,Pink Refractor,FALSE
2023-topps-chrome-baseball,Refractor,139,Willson Contreras,TRUE,Prism Refractor,,FALSE,FALSE,FALSE,FALSE,,,1.35,sportscardspro,,,FALSE,2023_Topps_Chrome.csv,Prism Refractor,FALSE
2023-topps-chrome-baseball,Numbered Rookie Refractor,139,Willson Contreras,TRUE,Purple Sonar Refractor,199,TRUE,FALSE,FALSE,FALSE,,,1.44,sportscardspro,,,FALSE,2023_Topps_Chrome.csv,Purple Sonar Refractor,FALSE
2023-topps-chrome-baseball,Numbered Rookie Refractor,139,Willson Contreras,TRUE,Purple Speckle Refractor,299,TRUE,FALSE,FALSE,FALSE,,,1.38,sportscardspro,,,FALSE,2023_Topps_Chrome.csv,Purple Speckle Refractor,FALSE
2023-topps-chrome-baseball,Numbered Rookie Refractor,139,Willson Contreras,TRUE,Purple Refractor,250,TRUE,FALSE,FALSE,FALSE,,,0.99,sportscardspro,,,FALSE,2023_Topps_Chrome.csv,Purple Refractor,FALSE
2023-topps-chrome-baseball,Numbered Rookie Refractor,139,Willson Contreras,TRUE,Red Wave Refractor,5,TRUE,FALSE,FALSE,FALSE,,,,,,,FALSE,2023_Topps_Chrome.csv,Red Wave Refractor,FALSE
2023-topps-chrome-baseball,Numbered Rookie Refractor,139,Willson Contreras,TRUE,Red Refractor,5,TRUE,FALSE,FALSE,FALSE,,,33.71,sportscardspro,,,FALSE,2023_Topps_Chrome.csv,Red Refractor,FALSE
2023-topps-chrome-baseball,Refractor,139,Willson Contreras,TRUE,Refractor,,FALSE,FALSE,FALSE,FALSE,,,1.08,sportscardspro,,,FALSE,2023_Topps_Chrome.csv,Refractor,FALSE
2023-topps-chrome-baseball,Refractor,139,Willson Contreras,TRUE,Sepia Refractor,,FALSE,FALSE,FALSE,FALSE,,,0.99,sportscardspro,,,FALSE,2023_Topps_Chrome.csv,Sepia Refractor,FALSE
2023-topps-chrome-baseball,Refractor,139,Willson Contreras,TRUE,Sub-Zero FrozenFractor,,FALSE,FALSE,FALSE,FALSE,,,116.91,sportscardspro,,,FALSE,2023_Topps_Chrome.csv,Sub-Zero FrozenFractor,FALSE
2023-topps-chrome-baseball,Numbered Rookie Refractor,139,Willson Contreras,TRUE,SuperFractor,1,TRUE,FALSE,FALSE,FALSE,,Unknown,225.40,sportscardspro,,,FALSE,2023_Topps_Chrome.csv,SuperFractor,FALSE
2023-topps-chrome-baseball,Refractor,139,Willson Contreras,TRUE,X-Fractor,,FALSE,FALSE,FALSE,FALSE,,,1.23,sportscardspro,,,FALSE,2023_Topps_Chrome.csv,X-Fractor,FALSE
2023-topps-chrome-baseball,Base,101,Willy Adames,TRUE,Base,,FALSE,FALSE,FALSE,FALSE,,,1.15,sportscardspro,,,FALSE,2023_Topps_Chrome.csv,Base,FALSE
2023-topps-chrome-baseball,Numbered Rookie Refractor,101,Willy Adames,TRUE,Aqua Lava Refractor,25,TRUE,FALSE,FALSE,FALSE,,,3.12,sportscardspro,,,FALSE,2023_Topps_Chrome.csv,Aqua Lava Refractor,FALSE
2023-topps-chrome-baseball,Numbered Rookie Refractor,101,Willy Adames,TRUE,Aqua Refractor,25,TRUE,FALSE,FALSE,FALSE,,,1.75,sportscardspro,,,FALSE,2023_Topps_Chrome.csv,Aqua Refractor,FALSE
2023-topps-chrome-baseball,Numbered Rookie Refractor,101,Willy Adames,TRUE,Blue Sonar Refractor,150,TRUE,FALSE,FALSE,FALSE,,,4.99,sportscardspro,,,FALSE,2023_Topps_Chrome.csv,Blue Sonar Refractor,FALSE
2023-topps-chrome-baseball,Numbered Rookie Refractor,101,Willy Adames,TRUE,Blue Wave Refractor,75,TRUE,FALSE,FALSE,FALSE,,,3.53,sportscardspro,,,FALSE,2023_Topps_Chrome.csv,Blue Wave Refractor,FALSE
2023-topps-chrome-baseball,Numbered Rookie Refractor,101,Willy Adames,TRUE,Blue Refractor,150,TRUE,FALSE,FALSE,FALSE,,,1.49,sportscardspro,,,FALSE,2023_Topps_Chrome.csv,Blue Refractor,FALSE
2023-topps-chrome-baseball,Numbered Rookie Refractor,101,Willy Adames,TRUE,Gold Wave Refractor,50,TRUE,FALSE,FALSE,FALSE,,,6.45,sportscardspro,,,FALSE,2023_Topps_Chrome.csv,Gold Wave Refractor,FALSE
2023-topps-chrome-baseball,Numbered Rookie Refractor,101,Willy Adames,TRUE,Gold Refractor,50,TRUE,FALSE,FALSE,FALSE,,,7.00,sportscardspro,,,FALSE,2023_Topps_Chrome.csv,Gold Refractor,FALSE
2023-topps-chrome-baseball,Numbered Rookie Refractor,101,Willy Adames,TRUE,Green Sonar Refractor,75,TRUE,FALSE,FALSE,FALSE,,,4.99,sportscardspro,,,FALSE,2023_Topps_Chrome.csv,Green Sonar Refractor,FALSE
2023-topps-chrome-baseball,Numbered Rookie Refractor,101,Willy Adames,TRUE,Green Wave Refractor,99,TRUE,FALSE,FALSE,FALSE,,,2.87,sportscardspro,,,FALSE,2023_Topps_Chrome.csv,Green Wave Refractor,FALSE
2023-topps-chrome-baseball,Numbered Rookie Refractor,101,Willy Adames,TRUE,Green Refractor,99,TRUE,FALSE,FALSE,FALSE,,,5.45,sportscardspro,,,FALSE,2023_Topps_Chrome.csv,Green Refractor,FALSE
2023-topps-chrome-baseball,Numbered Rookie Refractor,101,Willy Adames,TRUE,Magenta Speckle Refractor,50,TRUE,FALSE,FALSE,FALSE,,,1.99,sportscardspro,,,FALSE,2023_Topps_Chrome.csv,Magenta Speckle Refractor,FALSE
2023-topps-chrome-baseball,Refractor,101,Willy Adames,TRUE,Magenta Refractor,,FALSE,FALSE,FALSE,FALSE,,,1.35,sportscardspro,,,FALSE,2023_Topps_Chrome.csv,Magenta Refractor,FALSE
2023-topps-chrome-baseball,Refractor,101,Willy Adames,TRUE,Negative Refractor,,FALSE,FALSE,FALSE,FALSE,,,1.25,sportscardspro,,,FALSE,2023_Topps_Chrome.csv,Negative Refractor,FALSE
2023-topps-chrome-baseball,Numbered Rookie Refractor,101,Willy Adames,TRUE,Orange Wave Refractor,25,TRUE,FALSE,FALSE,FALSE,,,7.90,sportscardspro,,,FALSE,2023_Topps_Chrome.csv,Orange Wave Refractor,FALSE
2023-topps-chrome-baseball,Numbered Rookie Refractor,101,Willy Adames,TRUE,Orange Refractor,25,TRUE,FALSE,FALSE,FALSE,,,9.99,sportscardspro,,,FALSE,2023_Topps_Chrome.csv,Orange Refractor,FALSE
2023-topps-chrome-baseball,Refractor,101,Willy Adames,TRUE,Pink Refractor,,FALSE,FALSE,FALSE,FALSE,,,1.72,sportscardspro,,,FALSE,2023_Topps_Chrome.csv,Pink Refractor,FALSE
2023-topps-chrome-baseball,Refractor,101,Willy Adames,TRUE,Prism Refractor,,FALSE,FALSE,FALSE,FALSE,,,1.79,sportscardspro,,,FALSE,2023_Topps_Chrome.csv,Prism Refractor,FALSE
2023-topps-chrome-baseball,Numbered Rookie Refractor,101,Willy Adames,TRUE,Purple Sonar Refractor,199,TRUE,FALSE,FALSE,FALSE,,,2.62,sportscardspro,,,FALSE,2023_Topps_Chrome.csv,Purple Sonar Refractor,FALSE
2023-topps-chrome-baseball,Numbered Rookie Refractor,101,Willy Adames,TRUE,Purple Speckle Refractor,299,TRUE,FALSE,FALSE,FALSE,,,2.00,sportscardspro,,,FALSE,2023_Topps_Chrome.csv,Purple Speckle Refractor,FALSE
2023-topps-chrome-baseball,Numbered Rookie Refractor,101,Willy Adames,TRUE,Purple Refractor,250,TRUE,FALSE,FALSE,FALSE,,,2.00,sportscardspro,,,FALSE,2023_Topps_Chrome.csv,Purple Refractor,FALSE
2023-topps-chrome-baseball,Numbered Rookie Refractor,101,Willy Adames,TRUE,Red Wave Refractor,5,TRUE,FALSE,FALSE,FALSE,,,35.00,sportscardspro,,,FALSE,2023_Topps_Chrome.csv,Red Wave Refractor,FALSE
2023-topps-chrome-baseball,Numbered Rookie Refractor,101,Willy Adames,TRUE,Red Refractor,5,TRUE,FALSE,FALSE,FALSE,,,29.16,sportscardspro,,,FALSE,2023_Topps_Chrome.csv,Red Refractor,FALSE
2023-topps-chrome-baseball,Refractor,101,Willy Adames,TRUE,Refractor,,FALSE,FALSE,FALSE,FALSE,,,1.25,sportscardspro,,,FALSE,2023_Topps_Chrome.csv,Refractor,FALSE
2023-topps-chrome-baseball,Refractor,101,Willy Adames,TRUE,Sepia Refractor,,FALSE,FALSE,FALSE,FALSE,,,1.79,sportscardspro,,,FALSE,2023_Topps_Chrome.csv,Sepia Refractor,FALSE
2023-topps-chrome-baseball,Refractor,101,Willy Adames,TRUE,Sub-Zero FrozenFractor,,FALSE,FALSE,FALSE,FALSE,,,125.00,sportscardspro,,,FALSE,2023_Topps_Chrome.csv,Sub-Zero FrozenFractor,FALSE
2023-topps-chrome-baseball,Numbered Rookie Refractor,101,Willy Adames,TRUE,SuperFractor,1,TRUE,FALSE,FALSE,FALSE,,Unknown,115.41,sportscardspro,,,FALSE,2023_Topps_Chrome.csv,SuperFractor,FALSE
2023-topps-chrome-baseball,Refractor,101,Willy Adames,TRUE,X-Fractor,,FALSE,FALSE,FALSE,FALSE,,,1.45,sportscardspro,,,FALSE,2023_Topps_Chrome.csv,X-Fractor,FALSE
2023-topps-chrome-baseball,Base,44,Xander Bogaerts,TRUE,Base,,FALSE,FALSE,FALSE,FALSE,,,1.04,sportscardspro,,,FALSE,2023_Topps_Chrome.csv,Base,FALSE
2023-topps-chrome-baseball,Numbered Rookie Refractor,44,Xander Bogaerts,TRUE,Aqua Lava Refractor,25,TRUE,FALSE,FALSE,FALSE,,,3.54,sportscardspro,,,FALSE,2023_Topps_Chrome.csv,Aqua Lava Refractor,FALSE
2023-topps-chrome-baseball,Numbered Rookie Refractor,44,Xander Bogaerts,TRUE,Aqua Refractor,25,TRUE,FALSE,FALSE,FALSE,,,1.49,sportscardspro,,,FALSE,2023_Topps_Chrome.csv,Aqua Refractor,FALSE
2023-topps-chrome-baseball,Numbered Rookie Refractor,44,Xander Bogaerts,TRUE,Blue Sonar Refractor,150,TRUE,FALSE,FALSE,FALSE,,,3.12,sportscardspro,,,FALSE,2023_Topps_Chrome.csv,Blue Sonar Refractor,FALSE
2023-topps-chrome-baseball,Numbered Rookie Refractor,44,Xander Bogaerts,TRUE,Blue Wave Refractor,75,TRUE,FALSE,FALSE,FALSE,,,2.40,sportscardspro,,,FALSE,2023_Topps_Chrome.csv,Blue Wave Refractor,FALSE
2023-topps-chrome-baseball,Numbered Rookie Refractor,44,Xander Bogaerts,TRUE,Blue Refractor,150,TRUE,FALSE,FALSE,FALSE,,,2.25,sportscardspro,,,FALSE,2023_Topps_Chrome.csv,Blue Refractor,FALSE
2023-topps-chrome-baseball,Numbered Rookie Refractor,44,Xander Bogaerts,TRUE,Gold Wave Refractor,50,TRUE,FALSE,FALSE,FALSE,,,6.49,sportscardspro,,,FALSE,2023_Topps_Chrome.csv,Gold Wave Refractor,FALSE
2023-topps-chrome-baseball,Numbered Rookie Refractor,44,Xander Bogaerts,TRUE,Gold Refractor,50,TRUE,FALSE,FALSE,FALSE,,,3.94,sportscardspro,,,FALSE,2023_Topps_Chrome.csv,Gold Refractor,FALSE
2023-topps-chrome-baseball,Numbered Rookie Refractor,44,Xander Bogaerts,TRUE,Green Sonar Refractor,75,TRUE,FALSE,FALSE,FALSE,,,2.65,sportscardspro,,,FALSE,2023_Topps_Chrome.csv,Green Sonar Refractor,FALSE
2023-topps-chrome-baseball,Numbered Rookie Refractor,44,Xander Bogaerts,TRUE,Green Wave Refractor,99,TRUE,FALSE,FALSE,FALSE,,,2.51,sportscardspro,,,FALSE,2023_Topps_Chrome.csv,Green Wave Refractor,FALSE
2023-topps-chrome-baseball,Numbered Rookie Refractor,44,Xander Bogaerts,TRUE,Green Refractor,99,TRUE,FALSE,FALSE,FALSE,,,6.46,sportscardspro,,,FALSE,2023_Topps_Chrome.csv,Green Refractor,FALSE
2023-topps-chrome-baseball,Numbered Rookie Refractor,44,Xander Bogaerts,TRUE,Magenta Speckle Refractor,50,TRUE,FALSE,FALSE,FALSE,,,1.29,sportscardspro,,,FALSE,2023_Topps_Chrome.csv,Magenta Speckle Refractor,FALSE
2023-topps-chrome-baseball,Refractor,44,Xander Bogaerts,TRUE,Magenta Refractor,,FALSE,FALSE,FALSE,FALSE,,,1.04,sportscardspro,,,FALSE,2023_Topps_Chrome.csv,Magenta Refractor,FALSE
2023-topps-chrome-baseball,Refractor,44,Xander Bogaerts,TRUE,Negative Refractor,,FALSE,FALSE,FALSE,FALSE,,,2.07,sportscardspro,,,FALSE,2023_Topps_Chrome.csv,Negative Refractor,FALSE
2023-topps-chrome-baseball,Numbered Rookie Refractor,44,Xander Bogaerts,TRUE,Orange Wave Refractor,25,TRUE,FALSE,FALSE,FALSE,,,44.99,sportscardspro,,,FALSE,2023_Topps_Chrome.csv,Orange Wave Refractor,FALSE
2023-topps-chrome-baseball,Numbered Rookie Refractor,44,Xander Bogaerts,TRUE,Orange Refractor,25,TRUE,FALSE,FALSE,FALSE,,,6.50,sportscardspro,,,FALSE,2023_Topps_Chrome.csv,Orange Refractor,FALSE
2023-topps-chrome-baseball,Refractor,44,Xander Bogaerts,TRUE,Pink Refractor,,FALSE,FALSE,FALSE,FALSE,,,1.75,sportscardspro,,,FALSE,2023_Topps_Chrome.csv,Pink Refractor,FALSE
2023-topps-chrome-baseball,Refractor,44,Xander Bogaerts,TRUE,Prism Refractor,,FALSE,FALSE,FALSE,FALSE,,,1.76,sportscardspro,,,FALSE,2023_Topps_Chrome.csv,Prism Refractor,FALSE
2023-topps-chrome-baseball,Numbered Rookie Refractor,44,Xander Bogaerts,TRUE,Purple Sonar Refractor,199,TRUE,FALSE,FALSE,FALSE,,,1.27,sportscardspro,,,FALSE,2023_Topps_Chrome.csv,Purple Sonar Refractor,FALSE
2023-topps-chrome-baseball,Numbered Rookie Refractor,44,Xander Bogaerts,TRUE,Purple Speckle Refractor,299,TRUE,FALSE,FALSE,FALSE,,,2.09,sportscardspro,,,FALSE,2023_Topps_Chrome.csv,Purple Speckle Refractor,FALSE
2023-topps-chrome-baseball,Numbered Rookie Refractor,44,Xander Bogaerts,TRUE,Purple Refractor,250,TRUE,FALSE,FALSE,FALSE,,,2.91,sportscardspro,,,FALSE,2023_Topps_Chrome.csv,Purple Refractor,FALSE
2023-topps-chrome-baseball,Numbered Rookie Refractor,44,Xander Bogaerts,TRUE,Red Wave Refractor,5,TRUE,FALSE,FALSE,FALSE,,,33.00,sportscardspro,,,FALSE,2023_Topps_Chrome.csv,Red Wave Refractor,FALSE
2023-topps-chrome-baseball,Numbered Rookie Refractor,44,Xander Bogaerts,TRUE,Red Refractor,5,TRUE,FALSE,FALSE,FALSE,,,55.12,sportscardspro,,,FALSE,2023_Topps_Chrome.csv,Red Refractor,FALSE
2023-topps-chrome-baseball,Refractor,44,Xander Bogaerts,TRUE,Refractor,,FALSE,FALSE,FALSE,FALSE,,,1.07,sportscardspro,,,FALSE,2023_Topps_Chrome.csv,Refractor,FALSE
2023-topps-chrome-baseball,Refractor,44,Xander Bogaerts,TRUE,Sepia Refractor,,FALSE,FALSE,FALSE,FALSE,,,1.62,sportscardspro,,,FALSE,2023_Topps_Chrome.csv,Sepia Refractor,FALSE
2023-topps-chrome-baseball,Refractor,44,Xander Bogaerts,TRUE,Sub-Zero FrozenFractor,,FALSE,FALSE,FALSE,FALSE,,,,,,,FALSE,2023_Topps_Chrome.csv,Sub-Zero FrozenFractor,FALSE
2023-topps-chrome-baseball,Numbered Rookie Refractor,44,Xander Bogaerts,TRUE,SuperFractor,1,TRUE,FALSE,FALSE,FALSE,,Unknown,287.99,sportscardspro,,,FALSE,2023_Topps_Chrome.csv,SuperFractor,FALSE
2023-topps-chrome-baseball,Refractor,44,Xander Bogaerts,TRUE,X-Fractor,,FALSE,FALSE,FALSE,FALSE,,,1.25,sportscardspro,,,FALSE,2023_Topps_Chrome.csv,X-Fractor,FALSE
2023-topps-chrome-baseball,Base,14,Yadier Molina,FALSE,Base,,FALSE,FALSE,FALSE,FALSE,,,1.49,sportscardspro,,,FALSE,2023_Topps_Chrome.csv,Base,FALSE
2023-topps-chrome-baseball,Numbered,14,Yadier Molina,FALSE,Aqua Lava Refractor,25,TRUE,FALSE,FALSE,FALSE,,,11.22,sportscardspro,,,FALSE,2023_Topps_Chrome.csv,Aqua Lava Refractor,FALSE
2023-topps-chrome-baseball,Numbered,14,Yadier Molina,FALSE,Aqua Refractor,25,TRUE,FALSE,FALSE,FALSE,,,10.00,sportscardspro,,,FALSE,2023_Topps_Chrome.csv,Aqua Refractor,FALSE
2023-topps-chrome-baseball,Numbered,14,Yadier Molina,FALSE,Blue Sonar Refractor,150,TRUE,FALSE,FALSE,FALSE,,,13.90,sportscardspro,,,FALSE,2023_Topps_Chrome.csv,Blue Sonar Refractor,FALSE
2023-topps-chrome-baseball,Numbered,14,Yadier Molina,FALSE,Blue Wave Refractor,75,TRUE,FALSE,FALSE,FALSE,,,10.00,sportscardspro,,,FALSE,2023_Topps_Chrome.csv,Blue Wave Refractor,FALSE
2023-topps-chrome-baseball,Numbered,14,Yadier Molina,FALSE,Blue Refractor,150,TRUE,FALSE,FALSE,FALSE,,,12.05,sportscardspro,,,FALSE,2023_Topps_Chrome.csv,Blue Refractor,FALSE
2023-topps-chrome-baseball,Numbered,14,Yadier Molina,FALSE,Gold Wave Refractor,50,TRUE,FALSE,FALSE,FALSE,,,29.51,sportscardspro,,,FALSE,2023_Topps_Chrome.csv,Gold Wave Refractor,FALSE
2023-topps-chrome-baseball,Numbered,14,Yadier Molina,FALSE,Gold Refractor,50,TRUE,FALSE,FALSE,FALSE,,,106.78,sportscardspro,,,FALSE,2023_Topps_Chrome.csv,Gold Refractor,FALSE
2023-topps-chrome-baseball,Numbered,14,Yadier Molina,FALSE,Green Sonar Refractor,75,TRUE,FALSE,FALSE,FALSE,,,13.86,sportscardspro,,,FALSE,2023_Topps_Chrome.csv,Green Sonar Refractor,FALSE
2023-topps-chrome-baseball,Numbered,14,Yadier Molina,FALSE,Green Wave Refractor,99,TRUE,FALSE,FALSE,FALSE,,,12.95,sportscardspro,,,FALSE,2023_Topps_Chrome.csv,Green Wave Refractor,FALSE
2023-topps-chrome-baseball,Numbered,14,Yadier Molina,FALSE,Green Refractor,99,TRUE,FALSE,FALSE,FALSE,,,17.74,sportscardspro,,,FALSE,2023_Topps_Chrome.csv,Green Refractor,FALSE
2023-topps-chrome-baseball,Numbered,14,Yadier Molina,FALSE,Magenta Speckle Refractor,50,TRUE,FALSE,FALSE,FALSE,,,6.43,sportscardspro,,,FALSE,2023_Topps_Chrome.csv,Magenta Speckle Refractor,FALSE
2023-topps-chrome-baseball,Refractor,14,Yadier Molina,FALSE,Magenta Refractor,,FALSE,FALSE,FALSE,FALSE,,,4.99,sportscardspro,,,FALSE,2023_Topps_Chrome.csv,Magenta Refractor,FALSE
2023-topps-chrome-baseball,Refractor,14,Yadier Molina,FALSE,Negative Refractor,,FALSE,FALSE,FALSE,FALSE,,,5.94,sportscardspro,,,FALSE,2023_Topps_Chrome.csv,Negative Refractor,FALSE
2023-topps-chrome-baseball,Numbered,14,Yadier Molina,FALSE,Orange Wave Refractor,25,TRUE,FALSE,FALSE,FALSE,,,100.07,sportscardspro,,,FALSE,2023_Topps_Chrome.csv,Orange Wave Refractor,FALSE
2023-topps-chrome-baseball,Numbered,14,Yadier Molina,FALSE,Orange Refractor,25,TRUE,FALSE,FALSE,FALSE,,,46.00,sportscardspro,,,FALSE,2023_Topps_Chrome.csv,Orange Refractor,FALSE
2023-topps-chrome-baseball,Refractor,14,Yadier Molina,FALSE,Pink Refractor,,FALSE,FALSE,FALSE,FALSE,,,1.87,sportscardspro,,,FALSE,2023_Topps_Chrome.csv,Pink Refractor,FALSE
2023-topps-chrome-baseball,Refractor,14,Yadier Molina,FALSE,Prism Refractor,,FALSE,FALSE,FALSE,FALSE,,,2.00,sportscardspro,,,FALSE,2023_Topps_Chrome.csv,Prism Refractor,FALSE
2023-topps-chrome-baseball,Numbered,14,Yadier Molina,FALSE,Purple Sonar Refractor,199,TRUE,FALSE,FALSE,FALSE,,,5.00,sportscardspro,,,FALSE,2023_Topps_Chrome.csv,Purple Sonar Refractor,FALSE
2023-topps-chrome-baseball,Numbered,14,Yadier Molina,FALSE,Purple Speckle Refractor,299,TRUE,FALSE,FALSE,FALSE,,,9.95,sportscardspro,,,FALSE,2023_Topps_Chrome.csv,Purple Speckle Refractor,FALSE
2023-topps-chrome-baseball,Numbered,14,Yadier Molina,FALSE,Purple Refractor,250,TRUE,FALSE,FALSE,FALSE,,,5.61,sportscardspro,,,FALSE,2023_Topps_Chrome.csv,Purple Refractor,FALSE
2023-topps-chrome-baseball,Numbered,14,Yadier Molina,FALSE,Red Wave Refractor,5,TRUE,FALSE,FALSE,FALSE,,,337.50,sportscardspro,,,FALSE,2023_Topps_Chrome.csv,Red Wave Refractor,FALSE
2023-topps-chrome-baseball,Numbered,14,Yadier Molina,FALSE,Red Refractor,5,TRUE,FALSE,FALSE,FALSE,,,250.00,sportscardspro,,,FALSE,2023_Topps_Chrome.csv,Red Refractor,FALSE
2023-topps-chrome-baseball,Refractor,14,Yadier Molina,FALSE,Refractor,,FALSE,FALSE,FALSE,FALSE,,,1.77,sportscardspro,,,FALSE,2023_Topps_Chrome.csv,Refractor,FALSE
2023-topps-chrome-baseball,Refractor,14,Yadier Molina,FALSE,Sepia Refractor,,FALSE,FALSE,FALSE,FALSE,,,2.25,sportscardspro,,,FALSE,2023_Topps_Chrome.csv,Sepia Refractor,FALSE
2023-topps-chrome-baseball,Refractor,14,Yadier Molina,FALSE,Sub-Zero FrozenFractor,,FALSE,FALSE,FALSE,FALSE,,,513.00,sportscardspro,,,FALSE,2023_Topps_Chrome.csv,Sub-Zero FrozenFractor,FALSE
2023-topps-chrome-baseball,Numbered,14,Yadier Molina,FALSE,SuperFractor,1,TRUE,FALSE,FALSE,FALSE,,Unknown,,,,,FALSE,2023_Topps_Chrome.csv,SuperFractor,FALSE
2023-topps-chrome-baseball,Refractor,14,Yadier Molina,FALSE,X-Fractor,,FALSE,FALSE,FALSE,FALSE,,,2.01,sportscardspro,,,FALSE,2023_Topps_Chrome.csv,X-Fractor,FALSE
2023-topps-chrome-baseball,Base,201,Yordan Alvarez,TRUE,Base,,FALSE,FALSE,FALSE,FALSE,,,1.18,sportscardspro,,,FALSE,2023_Topps_Chrome.csv,Base,FALSE
2023-topps-chrome-baseball,Numbered Rookie Refractor,201,Yordan Alvarez,TRUE,Aqua Lava Refractor,25,TRUE,FALSE,FALSE,FALSE,,,4.99,sportscardspro,,,FALSE,2023_Topps_Chrome.csv,Aqua Lava Refractor,FALSE
2023-topps-chrome-baseball,Numbered Rookie Refractor,201,Yordan Alvarez,TRUE,Aqua Refractor,25,TRUE,FALSE,FALSE,FALSE,,,5.43,sportscardspro,,,FALSE,2023_Topps_Chrome.csv,Aqua Refractor,FALSE
2023-topps-chrome-baseball,Numbered Rookie Refractor,201,Yordan Alvarez,TRUE,Blue Sonar Refractor,150,TRUE,FALSE,FALSE,FALSE,,,10.00,sportscardspro,,,FALSE,2023_Topps_Chrome.csv,Blue Sonar Refractor,FALSE
2023-topps-chrome-baseball,Numbered Rookie Refractor,201,Yordan Alvarez,TRUE,Blue Wave Refractor,75,TRUE,FALSE,FALSE,FALSE,,,8.49,sportscardspro,,,FALSE,2023_Topps_Chrome.csv,Blue Wave Refractor,FALSE
2023-topps-chrome-baseball,Numbered Rookie Refractor,201,Yordan Alvarez,TRUE,Blue Refractor,150,TRUE,FALSE,FALSE,FALSE,,,8.60,sportscardspro,,,FALSE,2023_Topps_Chrome.csv,Blue Refractor,FALSE
2023-topps-chrome-baseball,Numbered Rookie Refractor,201,Yordan Alvarez,TRUE,Gold Wave Refractor,50,TRUE,FALSE,FALSE,FALSE,,,16.00,sportscardspro,,,FALSE,2023_Topps_Chrome.csv,Gold Wave Refractor,FALSE
2023-topps-chrome-baseball,Numbered Rookie Refractor,201,Yordan Alvarez,TRUE,Gold Refractor,50,TRUE,FALSE,FALSE,FALSE,,,29.25,sportscardspro,,,FALSE,2023_Topps_Chrome.csv,Gold Refractor,FALSE
2023-topps-chrome-baseball,Numbered Rookie Refractor,201,Yordan Alvarez,TRUE,Green Sonar Refractor,75,TRUE,FALSE,FALSE,FALSE,,,9.49,sportscardspro,,,FALSE,2023_Topps_Chrome.csv,Green Sonar Refractor,FALSE
2023-topps-chrome-baseball,Numbered Rookie Refractor,201,Yordan Alvarez,TRUE,Green Wave Refractor,99,TRUE,FALSE,FALSE,FALSE,,,9.68,sportscardspro,,,FALSE,2023_Topps_Chrome.csv,Green Wave Refractor,FALSE
2023-topps-chrome-baseball,Numbered Rookie Refractor,201,Yordan Alvarez,TRUE,Green Refractor,99,TRUE,FALSE,FALSE,FALSE,,,4.12,sportscardspro,,,FALSE,2023_Topps_Chrome.csv,Green Refractor,FALSE
2023-topps-chrome-baseball,Numbered Rookie Refractor,201,Yordan Alvarez,TRUE,Magenta Speckle Refractor,50,TRUE,FALSE,FALSE,FALSE,,,6.09,sportscardspro,,,FALSE,2023_Topps_Chrome.csv,Magenta Speckle Refractor,FALSE
2023-topps-chrome-baseball,Refractor,201,Yordan Alvarez,TRUE,Magenta Refractor,,FALSE,FALSE,FALSE,FALSE,,,2.22,sportscardspro,,,FALSE,2023_Topps_Chrome.csv,Magenta Refractor,FALSE
2023-topps-chrome-baseball,Refractor,201,Yordan Alvarez,TRUE,Negative Refractor,,FALSE,FALSE,FALSE,FALSE,,,3.41,sportscardspro,,,FALSE,2023_Topps_Chrome.csv,Negative Refractor,FALSE
2023-topps-chrome-baseball,Numbered Rookie Refractor,201,Yordan Alvarez,TRUE,Orange Wave Refractor,25,TRUE,FALSE,FALSE,FALSE,,,50.00,sportscardspro,,,FALSE,2023_Topps_Chrome.csv,Orange Wave Refractor,FALSE
